"Key","Name","Category","ProjectType","Lead","Url"
"DRIVERBASE","海外Driver based 预研项目","其他","software",,"http://tvjira.hisense.com/projects/DRIVERBASE"
"EZPLAY","海外EzPlay平台研究","其他","software",,"http://tvjira.hisense.com/projects/EZPLAY"
"OSLINUXSQAP","海外Linux电视软件质量保证平台","系统和OS平台","software",,"http://tvjira.hisense.com/projects/OSLINUXSQAP"
"IMAGEPLAYER","海外VIDAA多媒体框架图片播放器技术研发","系统和OS平台","software",,"http://tvjira.hisense.com/projects/IMAGEPLAYER"
"LIVETVUICBB","海外VIDAA平台-LiveTV UI模块化优化重构","系统和OS平台","software",,"http://tvjira.hisense.com/projects/LIVETVUICBB"
"HWVIPTCATYJG","海外VIDAA平台Camera统一架构开发","系统和OS平台","software",,"http://tvjira.hisense.com/projects/HWVIPTCATYJG"
"VIDDHIMEDIAYANFAAPPL","海外VIDAA平台HiMedia流媒体框架技术研发及应用","系统和OS平台","software",,"http://tvjira.hisense.com/projects/VIDDHIMEDIAYANFAAPPL"
"OSVIDAAPB","海外VIDAA平台建设-外销VIDAA电视平台软件架构及模块重构项目","系统和OS平台","software",,"http://tvjira.hisense.com/projects/OSVIDAAPB"
"OSVIDAAHUI","海外VIDAA平台自驱项目-外销VIDAA电视平台HUI测试用例优化与完善","系统和OS平台","software",,"http://tvjira.hisense.com/projects/OSVIDAAHUI"
"VIDAASOFTKEYBOARD","海外VIDAA平台软键盘统一方案开发","系统和OS平台","software",,"http://tvjira.hisense.com/projects/VIDAASOFTKEYBOARD"
"VIDAASMARTVOICE","海外VIDAA智能语音交互系统技术研发项目","系统和OS平台","software",,"http://tvjira.hisense.com/projects/VIDAASMARTVOICE"
"VIDAATTSDEV","海外VIDAA智能语音终端TTS播报技术研发","系统和OS平台","software",,"http://tvjira.hisense.com/projects/VIDAATTSDEV"
"VIDAAINTERTRUSTCA","海外VIDAA架构Intertrust无卡CA预研项目","系统和OS平台","software",,"http://tvjira.hisense.com/projects/VIDAAINTERTRUSTCA"
"HDPLUSOPAPP","海外VIDAA浏览器HD+ OpApp双边协议预研","系统和OS平台","software",,"http://tvjira.hisense.com/projects/HDPLUSOPAPP"
"SPWJ","海外VIDAA浏览器Surfacelayer方式下的视频挖洞技术研究","系统和OS平台","software",,"http://tvjira.hisense.com/projects/SPWJ"
"ODINCOREV8FEATURE","海外VIDAA浏览器V8引擎特性自适应技术研究","系统和OS平台","software",,"http://tvjira.hisense.com/projects/ODINCOREV8FEATURE"
"ODINCOREV8INDEPEN","海外VIDAA浏览器V8引擎独立化技术研究","系统和OS平台","software",,"http://tvjira.hisense.com/projects/ODINCOREV8INDEPEN"
"ODINCOREM100VIDAA","海外VIDAA浏览器快速迭代关键技术研究","系统和OS平台","software",,"http://tvjira.hisense.com/projects/ODINCOREM100VIDAA"
"ODINVOICEVIDAA","海外VIDAA浏览器语音控制技术应用预研","系统和OS平台","software",,"http://tvjira.hisense.com/projects/ODINVOICEVIDAA"
"HWMEDIA","海外VIDAA电视FVP流媒体协议研究","系统和OS平台","software",,"http://tvjira.hisense.com/projects/HWMEDIA"
"VIDAAYYJS","海外VIDAA系统-应用建设","系统和OS平台","software",,"http://tvjira.hisense.com/projects/VIDAAYYJS"
"OSVIDAA8K","海外VIDAA系统8K软件平台预研","系统和OS平台","software",,"http://tvjira.hisense.com/projects/OSVIDAA8K"
"ATSC10EPG","海外VIDAA系统ATSC1.0EPG功能开发","系统和OS平台","software",,"http://tvjira.hisense.com/projects/ATSC10EPG"
"VIDAACICERTIFICATION","海外VIDAA系统CI+认证预测试自动化方案","系统和OS平台","software",,"http://tvjira.hisense.com/projects/VIDAACICERTIFICATION"
"OSVIDAAMI30","海外VIDAA系统MI3.0集成开发预研","系统和OS平台","software",,"http://tvjira.hisense.com/projects/OSVIDAAMI30"
"VIDAAPIR","海外VIDAA系统单TUNER场景同频点一录一播","系统和OS平台","software",,"http://tvjira.hisense.com/projects/VIDAAPIR"
"OSVIDAA","海外VIDAA系统商业化","系统和OS平台","software",,"http://tvjira.hisense.com/projects/OSVIDAA"
"VIDVIDAAHDRPLAY","海外VIDAA系统多事件录像文件快速定位播放","系统和OS平台","software",,"http://tvjira.hisense.com/projects/VIDVIDAAHDRPLAY"
"VIDAAVOD","海外VIDAA系统建设-VOD应用测试套件 （预研项目）","系统和OS平台","software",,"http://tvjira.hisense.com/projects/VIDAAVOD"
"VIDAAWEBSDK","海外VIDAA系统建设-Web SDK标准化技术研究","系统和OS平台","software",,"http://tvjira.hisense.com/projects/VIDAAWEBSDK"
"VIDAASOFTSEPARATION","海外VIDAA系统软件机型差异性分离技术方案研究","系统和OS平台","software",,"http://tvjira.hisense.com/projects/VIDAASOFTSEPARATION"
"OSNPS","海外产品NPS问题管理","其他","software",,"http://tvjira.hisense.com/projects/OSNPS"
"USBDEVICEYANJIU","海外基于USB设备流光溢彩体验技术的研究","其他","software",,"http://tvjira.hisense.com/projects/USBDEVICEYANJIU"
"HWDGNLLQ","海外多功能浏览器应用","其他","software",,"http://tvjira.hisense.com/projects/HWDGNLLQ"
"HAIWAISHOUSHISHIBIE","海外手势识别技术研究与应用","AI和画质算法","software",,"http://tvjira.hisense.com/projects/HAIWAISHOUSHISHIBIE"
"OUTAIRPLAY2CLOUD","海外电视AirPlay2云端自研方案研究","AI和画质算法","software",,"http://tvjira.hisense.com/projects/OUTAIRPLAY2CLOUD"
"OSTVQM","海外电视产品质量管理","产品项目","software",,"http://tvjira.hisense.com/projects/OSTVQM"
"OUTAIRPLAY2","海外电视平台自研Airplay2技术方案研究","AI和画质算法","software",,"http://tvjira.hisense.com/projects/OUTAIRPLAY2"
"HWGHWTGS","海外规划问题改善","其他","software",,"http://tvjira.hisense.com/projects/HWGHWTGS"
"OSYYPTYQ","海外运营平台项目一期","其他","software",,"http://tvjira.hisense.com/projects/OSYYPTYQ"
"HISITVOS","海思V600 TVOS数字一体机","产品项目","software",,"http://tvjira.hisense.com/projects/HISITVOS"
"HFMP","海菲抗光膜片","其他","software",,"http://tvjira.hisense.com/projects/HFMP"
"SYSF","深研算法技术管理","其他","software",,"http://tvjira.hisense.com/projects/SYSF"
"JGYT","激光公司云台项目","其他","software",,"http://tvjira.hisense.com/projects/JGYT"
"LASERZJ","激光公司整机项目","产品项目","software",,"http://tvjira.hisense.com/projects/LASERZJ"
"LASERPINGMU","激光影院屏幕","产品项目","software",,"http://tvjira.hisense.com/projects/LASERPINGMU"
"LASERYINQING","激光影院自制光学引擎","产品项目","software",,"http://tvjira.hisense.com/projects/LASERYINQING"
"LASERGUANGJI","激光影院自制光机","产品项目","software",,"http://tvjira.hisense.com/projects/LASERGUANGJI"
"LASERGUANGYUAN","激光影院自制光源","产品项目","software",,"http://tvjira.hisense.com/projects/LASERGUANGYUAN"
"LASERJINGTOU","激光影院自制镜头","产品项目","software",,"http://tvjira.hisense.com/projects/LASERJINGTOU"
"JGDSTYTXJHJZJEFA","激光电视投影图像几何校正解决方案","其他","software",,"http://tvjira.hisense.com/projects/JGDSTYTXJHJZJEFA"
"DZXXWYXMGL","电子信息武研项目管理","其他","software",,"http://tvjira.hisense.com/projects/DZXXWYXMGL"
"LITCITEST","电视LIT自动化问题库","测试质量和自动化","software",,"http://tvjira.hisense.com/projects/LITCITEST"
"TVPOC","电视POC项目","产品项目","software",,"http://tvjira.hisense.com/projects/TVPOC"
"TVXJS","电视产品新技术新功能风险项目管理","产品项目","software",,"http://tvjira.hisense.com/projects/TVXJS"
"HWYCZL","电视产品海外市场异常质量问题","其他","software",,"http://tvjira.hisense.com/projects/HWYCZL"
"TVUSERQ","电视产品用户技术问题咨询库","产品项目","software",,"http://tvjira.hisense.com/projects/TVUSERQ"
"TVCOMMON","电视产品遗留共性问题库","产品项目","software",,"http://tvjira.hisense.com/projects/TVCOMMON"
"TVNXREVIEW","电视内销评审","产品项目","software",,"http://tvjira.hisense.com/projects/TVNXREVIEW"
"OSTVREVIEW","电视外销评审","产品项目","software",,"http://tvjira.hisense.com/projects/OSTVREVIEW"
"NFOS","电视工厂检验最小系统","其他","software",,"http://tvjira.hisense.com/projects/NFOS"
"TVPTCP","电视平台产品","产品项目","software",,"http://tvjira.hisense.com/projects/TVPTCP"
"XNTS","电视性能提升质量改善课题","其他","software",,"http://tvjira.hisense.com/projects/XNTS"
"DSGZTSRJPT","电视故障调试软件平台预研项目","其他","software",,"http://tvjira.hisense.com/projects/DSGZTSRJPT"
"TVDASH","电视流媒体DASH协议研发","产品项目","software",,"http://tvjira.hisense.com/projects/TVDASH"
"OSTVCOMMON","电视海外产品遗留共性问题库","产品项目","software",,"http://tvjira.hisense.com/projects/OSTVCOMMON"
"TVDMTGZXXCLHQ","电视系统多媒体故障信息获取策略研究","MTK平台其他","software",,"http://tvjira.hisense.com/projects/TVDMTGZXXCLHQ"
"DSZDWIFIWLXNGSDGJJJY","电视终端WiFi网络性能改善的关键技术研究与应用","其他","software",,"http://tvjira.hisense.com/projects/DSZDWIFIWLXNGSDGJJJY"
"AUTOTEST","电视自动化测试工具","测试质量和自动化","software",,"http://tvjira.hisense.com/projects/AUTOTEST"
"OTPS","电视资源动态优化方案","其他","software",,"http://tvjira.hisense.com/projects/OTPS"
"PTZDCS","电视软件平台的自动化测试系统的研究","其他","software",,"http://tvjira.hisense.com/projects/PTZDCS"
"TVSWHWYY","电视软件的硬件统一抽象层接口与验证套件开发项目预研","产品项目","software",,"http://tvjira.hisense.com/projects/TVSWHWYY"
"QDPTZG","电视驱动&平台主干管理项目","其他","software",,"http://tvjira.hisense.com/projects/QDPTZG"
"BDYYXM","白电语音提升项目","其他","software",,"http://tvjira.hisense.com/projects/BDYYXM"
"YFCSGL","研发测试管理项目","其他","software",,"http://tvjira.hisense.com/projects/YFCSGL"
"HWCBB","硬件_CBB","其他","software",,"http://tvjira.hisense.com/projects/HWCBB"
"MT9662SL","示例项目MT9662","MTK平台其他","software",,"http://tvjira.hisense.com/projects/MT9662SL"
"NT72673A311D","社交电视","其他","software",,"http://tvjira.hisense.com/projects/NT72673A311D"
"FYKJ","福耀科技大学教育解决方案","其他","software",,"http://tvjira.hisense.com/projects/FYKJ"
"VISIONALGORITHMS2","端侧视觉算法部署平台二期","其他","software",,"http://tvjira.hisense.com/projects/VISIONALGORITHMS2"
"THIRDPARTAPP","第三方应用","应用和多媒体","software",,"http://tvjira.hisense.com/projects/THIRDPARTAPP"
"INFAREDCODESETTINGS","红外系统码值设置_CBB","其他","software",,"http://tvjira.hisense.com/projects/INFAREDCODESETTINGS"
"CWGCOMCAST","纯外购(Comcast)","应用和多媒体","software",,"http://tvjira.hisense.com/projects/CWGCOMCAST"
"CWGROKU","纯外购(roku)","系统和OS平台","software",,"http://tvjira.hisense.com/projects/CWGROKU"
"HSPCORE","终端能力核心服务平台","其他","software",,"http://tvjira.hisense.com/projects/HSPCORE"
"MECBB","结构_CBB","其他","software",,"http://tvjira.hisense.com/projects/MECBB"
"WLGS","网络改善","其他","software",,"http://tvjira.hisense.com/projects/WLGS"
"WLZB","网络直播功能预研","其他","software",,"http://tvjira.hisense.com/projects/WLZB"
"USNPS","美国NPS问题管理项目","其他","software",,"http://tvjira.hisense.com/projects/USNPS"
"JHKYYPZ","聚好看新机型运营配置","其他","software",,"http://tvjira.hisense.com/projects/JHKYYPZ"
"JHKAUTOTEST","聚好看自动化测试专项","测试质量和自动化","software",,"http://tvjira.hisense.com/projects/JHKAUTOTEST"
"GFSWMARKET","股份公司市场软件问题","其他","software",,"http://tvjira.hisense.com/projects/GFSWMARKET"
"LINUXVUDU","自主Linux智能电视平台Vudu应用开发","系统和OS平台","software",,"http://tvjira.hisense.com/projects/LINUXVUDU"
"CUSTOMIDERESEARCH","自研公共控件和集成开发环境客制化研究","其他","software",,"http://tvjira.hisense.com/projects/CUSTOMIDERESEARCH"
"AIRPLAY","苹果投屏技术研究","AI和画质算法","software",,"http://tvjira.hisense.com/projects/AIRPLAY"
"VRXR2","虚拟现实日常问题管理","其他","software",,"http://tvjira.hisense.com/projects/VRXR2"
"RMTZJ","融媒体主机项目","MTK平台其他","software",,"http://tvjira.hisense.com/projects/RMTZJ"
"SLAMDEV","视觉惯导SLAM标定设备研发","其他","software",,"http://tvjira.hisense.com/projects/SLAMDEV"
"RZYY","认证及应用","其他","software",,"http://tvjira.hisense.com/projects/RZYY"
"LZGL","论证管理","其他","software",,"http://tvjira.hisense.com/projects/LZGL"
"SETTINGSCBB","设置_CBB","其他","software",,"http://tvjira.hisense.com/projects/SETTINGSCBB"
"SEMANTICARCH","语义架构重构项目","其他","software",,"http://tvjira.hisense.com/projects/SEMANTICARCH"
"YYCG","语义重构项目","其他","software",,"http://tvjira.hisense.com/projects/YYCG"
"YYJHSHRXXFX","语音交互场景下的说话人信息分析技术研究及应用","其他","software",,"http://tvjira.hisense.com/projects/YYJHSHRXXFX"
"YYZS72","语音助手7.2项目","其他","software",,"http://tvjira.hisense.com/projects/YYZS72"
"AIVOICE73","语音助手7.3项目","AI和画质算法","software",,"http://tvjira.hisense.com/projects/AIVOICE73"
"YYZSV62Y","语音助手V6.2Y","其他","software",,"http://tvjira.hisense.com/projects/YYZSV62Y"
"YYZSUI","语音助手新UI","其他","software",,"http://tvjira.hisense.com/projects/YYZSUI"
"YYZSBBFA","语音助手版本发布","其他","software",,"http://tvjira.hisense.com/projects/YYZSBBFA"
"YYZSZSJ","语音助手自升级","其他","software",,"http://tvjira.hisense.com/projects/YYZSZSJ"
"YYZSZSJXYY","语音助手自升级-新语义","其他","software",,"http://tvjira.hisense.com/projects/YYZSZSJXYY"
"AIUI","语音助手自升级AIUI","AI和画质算法","software",,"http://tvjira.hisense.com/projects/AIUI"
"AITEST","语音测试","AI和画质算法","software",,"http://tvjira.hisense.com/projects/AITEST"
"YUYINZHUANYI","语音转译系统","其他","software",,"http://tvjira.hisense.com/projects/YUYINZHUANYI"
"YYRJ","语音运营中心终端软件项目管理","其他","software",,"http://tvjira.hisense.com/projects/YYRJ"
"VOICECENTERPM","语音运营中心项目管理","其他","software",,"http://tvjira.hisense.com/projects/VOICECENTERPM"
"GOOGLERZTASKGL","谷歌认证任务管理","系统和OS平台","software",,"http://tvjira.hisense.com/projects/GOOGLERZTASKGL"
"CZ7C9J","车载-7C9J","其他","software",,"http://tvjira.hisense.com/projects/CZ7C9J"
"C62X","车载C62X","其他","software",,"http://tvjira.hisense.com/projects/C62X"
"PAD7C9K","车载PAD-7C9K","其他","software",,"http://tvjira.hisense.com/projects/PAD7C9K"
"TRANSITION","转场模块","其他","software",,"http://tvjira.hisense.com/projects/TRANSITION"
"RJTXGS","软件体系改善","其他","software",,"http://tvjira.hisense.com/projects/RJTXGS"
"RDQMSRQ","软件研发部内部审核问题","其他","software",,"http://tvjira.hisense.com/projects/RDQMSRQ"
"RJWDX","软件稳定性质量改善项目","其他","software",,"http://tvjira.hisense.com/projects/RJWDX"
"SWMNG","软件重点管理项目","工具流程管理","software",,"http://tvjira.hisense.com/projects/SWMNG"
"LWBROWSER","轻量级浏览器方案","其他","software",,"http://tvjira.hisense.com/projects/LWBROWSER"
"HIRPC","远程调用框架CBB项目","其他","software",,"http://tvjira.hisense.com/projects/HIRPC"
"AIVIRTUALASSISTANTCB","通知中心_CBB","AI和画质算法","software",,"http://tvjira.hisense.com/projects/AIVIRTUALASSISTANTCB"
"CBBYKQ","遥控器CBB项目","其他","software",,"http://tvjira.hisense.com/projects/CBBYKQ"
"REMOTES","遥控器服务","其他","software",,"http://tvjira.hisense.com/projects/REMOTES"
"YKQYY","遥控器预研项目","其他","software",,"http://tvjira.hisense.com/projects/YKQYY"
"CMTJFK","配置管理统计问题反馈","MTK平台其他","software",,"http://tvjira.hisense.com/projects/CMTJFK"
"CMOREVIEW","配置管理评审任务管理","工具流程管理","software",,"http://tvjira.hisense.com/projects/CMOREVIEW"
"JDYKYY","酒店电视通用遥控技术开发和应用预研项目","其他","software",,"http://tvjira.hisense.com/projects/JDYKYY"
"LCSJGZ","量产设计问题跟踪项目","其他","software",,"http://tvjira.hisense.com/projects/LCSJGZ"
"RLZHHY","长沙日立园区智慧会议室项目","其他","software",,"http://tvjira.hisense.com/projects/RLZHHY"
"CJWT","长焦微投预研","其他","software",,"http://tvjira.hisense.com/projects/CJWT"
"GKBFCBB","隔空播放","其他","software",,"http://tvjira.hisense.com/projects/GKBFCBB"
"JTFS","集团飞书项目","其他","software",,"http://tvjira.hisense.com/projects/JTFS"
"XQC","需求池","其他","software",,"http://tvjira.hisense.com/projects/XQC"
"XQLZMG","需求论证管理","其他","software",,"http://tvjira.hisense.com/projects/XQLZMG"
"APPIMPROVEEFFICIENCY","面向交付提效的Android应用层软件架构和技术研究","系统和OS平台","software",,"http://tvjira.hisense.com/projects/APPIMPROVEEFFICIENCY"
"SXCPJS","面向商显场景的传屏技术研究与应用","其他","software",,"http://tvjira.hisense.com/projects/SXCPJS"
"MXCJJHDMT","面向场景交互的多模态语义分析关键技术研发","MTK平台其他","software",,"http://tvjira.hisense.com/projects/MXCJJHDMT"
"MXFZJJCJDGKKXYYHX","面向复杂家居场景的高可靠性语音唤醒方案研究及应用","其他","software",,"http://tvjira.hisense.com/projects/MXFZJJCJDGKKXYYHX"
"ANDROIDFP","面向大屏指向交互的Android分屏窗口与界面交互动效技术研究","系统和OS平台","software",,"http://tvjira.hisense.com/projects/ANDROIDFP"
"MXJTGXXT","面向家庭的内容共享与协同","其他","software",,"http://tvjira.hisense.com/projects/MXJTGXXT"
"UCAST","面向电视VR等多品类的通用投屏方案研究2.0","应用和多媒体","software",,"http://tvjira.hisense.com/projects/UCAST"
"YYLLHHBP","面向语音接入能力提升的语音链路混合编排技术研究","其他","software",,"http://tvjira.hisense.com/projects/YYLLHHBP"
"YXMS","音箱模式(YXMS)","其他","software",,"http://tvjira.hisense.com/projects/YXMS"
"PMSD","项目管理系统开发","其他","software",,"http://tvjira.hisense.com/projects/PMSD"
"MOJINGCBB","魔镜_CBB","其他","software",,"http://tvjira.hisense.com/projects/MOJINGCBB"
"MKFXM","麦克风项目","其他","software",,"http://tvjira.hisense.com/projects/MKFXM"
"MZSP","麦哲视频展台导入测试任务单项目","其他","software",,"http://tvjira.hisense.com/projects/MZSP"
